"","eventID","higherGeography","verbatimLocality","site","locality","year","eventDate","minimumDepthinMeters","maximumDepthinMeters","samplingProtocol","samplingEffort","sampleSizeValue","decimalLongitude","decimalLatitude","geodeticDatum","Country","countryCode"
"2888","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_parrachos_maracajau_2011_4301","BrazilianCoast","maracajau","rgnor_parrachos","maracajau",2011,2011-05-20,3,3,"underwater visual survey - 20 x 2m",1,40,-35.258986,-5.394114,"decimal degrees","Brazil","BR"
"2889","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_parrachos_maracajau_2011_4465","BrazilianCoast","maracajau","rgnor_parrachos","maracajau",2011,2011-05-20,3,3,"underwater visual survey - 20 x 2m",1,40,-35.258986,-5.394114,"decimal degrees","Brazil","BR"
"2890","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_parrachos_maracajau_2011_4628","BrazilianCoast","maracajau","rgnor_parrachos","maracajau",2011,2011-05-20,3,3,"underwater visual survey - 20 x 2m",1,40,-35.258986,-5.394114,"decimal degrees","Brazil","BR"
"2891","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_parrachos_maracajau_2011_525","BrazilianCoast","maracajau","rgnor_parrachos","maracajau",2011,2011-05-20,3,3,"underwater visual survey - 20 x 2m",1,40,-35.258986,-5.394114,"decimal degrees","Brazil","BR"
"2892","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_parrachos_maracajau_2011_661","BrazilianCoast","maracajau","rgnor_parrachos","maracajau",2011,2011-05-20,3,3,"underwater visual survey - 20 x 2m",1,40,-35.258986,-5.394114,"decimal degrees","Brazil","BR"
"2893","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_parrachos_maracajau_2011_796","BrazilianCoast","maracajau","rgnor_parrachos","maracajau",2011,2011-05-20,2,2,"underwater visual survey - 20 x 2m",1,40,-35.258986,-5.394114,"decimal degrees","Brazil","BR"
"2894","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_parrachos_maracajau_2011_930","BrazilianCoast","maracajau","rgnor_parrachos","maracajau",2011,2011-05-20,2,2,"underwater visual survey - 20 x 2m",1,40,-35.258986,-5.394114,"decimal degrees","Brazil","BR"
"2895","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_parrachos_parrachos_de_rio_do_fogo_2013_1235","BrazilianCoast","parrachos_de_rio_do_fogo","rgnor_parrachos","parrachos_de_rio_do_fogo",2013,2013-03-29,0.5,0.5,"underwater visual survey - 20 x 2m",1,40,-35.363432,-5.262117,"decimal degrees","Brazil","BR"
"2896","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_parrachos_parrachos_de_rio_do_fogo_2013_136","BrazilianCoast","parrachos_de_rio_do_fogo","rgnor_parrachos","parrachos_de_rio_do_fogo",2013,2013-03-29,0.5,0.5,"underwater visual survey - 20 x 2m",1,40,-35.363432,-5.262117,"decimal degrees","Brazil","BR"
"2897","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_parrachos_parrachos_de_rio_do_fogo_2013_2645","BrazilianCoast","parrachos_de_rio_do_fogo","rgnor_parrachos","parrachos_de_rio_do_fogo",2013,2013-03-29,0.5,0.5,"underwater visual survey - 20 x 2m",1,40,-35.363432,-5.262117,"decimal degrees","Brazil","BR"
"2898","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_parrachos_parrachos_de_rio_do_fogo_2013_273","BrazilianCoast","parrachos_de_rio_do_fogo","rgnor_parrachos","parrachos_de_rio_do_fogo",2013,2013-03-29,0.5,0.5,"underwater visual survey - 20 x 2m",1,40,-35.363432,-5.262117,"decimal degrees","Brazil","BR"
"2899","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_parrachos_parrachos_de_rio_do_fogo_2013_312","BrazilianCoast","parrachos_de_rio_do_fogo","rgnor_parrachos","parrachos_de_rio_do_fogo",2013,2013-03-29,0.5,0.5,"underwater visual survey - 20 x 2m",1,40,-35.363432,-5.262117,"decimal degrees","Brazil","BR"
"2900","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_parrachos_parrachos_de_rio_do_fogo_2013_3566","BrazilianCoast","parrachos_de_rio_do_fogo","rgnor_parrachos","parrachos_de_rio_do_fogo",2013,2013-03-29,1,1,"underwater visual survey - 20 x 2m",1,40,-35.363432,-5.262117,"decimal degrees","Brazil","BR"
"2901","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_parrachos_parrachos_de_rio_do_fogo_2013_3758","BrazilianCoast","parrachos_de_rio_do_fogo","rgnor_parrachos","parrachos_de_rio_do_fogo",2013,2013-03-29,1,1,"underwater visual survey - 20 x 2m",1,40,-35.363432,-5.262117,"decimal degrees","Brazil","BR"
"2902","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_parrachos_parrachos_de_rio_do_fogo_2013_392","BrazilianCoast","parrachos_de_rio_do_fogo","rgnor_parrachos","parrachos_de_rio_do_fogo",2013,2013-03-29,1,1,"underwater visual survey - 20 x 2m",1,40,-35.363432,-5.262117,"decimal degrees","Brazil","BR"
"2903","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_parrachos_parrachos_de_rio_do_fogo_2013_3943","BrazilianCoast","parrachos_de_rio_do_fogo","rgnor_parrachos","parrachos_de_rio_do_fogo",2013,2013-03-29,1.5,1.5,"underwater visual survey - 20 x 2m",1,40,-35.363432,-5.262117,"decimal degrees","Brazil","BR"
"2904","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_parrachos_parrachos_de_rio_do_fogo_2013_4131","BrazilianCoast","parrachos_de_rio_do_fogo","rgnor_parrachos","parrachos_de_rio_do_fogo",2013,2013-03-29,1.5,1.5,"underwater visual survey - 20 x 2m",1,40,-35.363432,-5.262117,"decimal degrees","Brazil","BR"
"2905","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_parrachos_parrachos_de_rio_do_fogo_2013_4304","BrazilianCoast","parrachos_de_rio_do_fogo","rgnor_parrachos","parrachos_de_rio_do_fogo",2013,2013-03-29,1.5,1.5,"underwater visual survey - 20 x 2m",1,40,-35.363432,-5.262117,"decimal degrees","Brazil","BR"
"2906","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_parrachos_parrachos_de_rio_do_fogo_2013_4467","BrazilianCoast","parrachos_de_rio_do_fogo","rgnor_parrachos","parrachos_de_rio_do_fogo",2013,2013-03-29,1.5,1.5,"underwater visual survey - 20 x 2m",1,40,-35.363432,-5.262117,"decimal degrees","Brazil","BR"
"2907","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_parrachos_parrachos_de_rio_do_fogo_2013_4630","BrazilianCoast","parrachos_de_rio_do_fogo","rgnor_parrachos","parrachos_de_rio_do_fogo",2013,2013-03-29,1.5,1.5,"underwater visual survey - 20 x 2m",1,40,-35.363432,-5.262117,"decimal degrees","Brazil","BR"
"2908","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_parrachos_parrachos_de_rio_do_fogo_2013_528","BrazilianCoast","parrachos_de_rio_do_fogo","rgnor_parrachos","parrachos_de_rio_do_fogo",2013,2013-03-29,1,1,"underwater visual survey - 20 x 2m",1,40,-35.363432,-5.262117,"decimal degrees","Brazil","BR"
"2909","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_parrachos_parrachos_de_rio_do_fogo_2013_663","BrazilianCoast","parrachos_de_rio_do_fogo","rgnor_parrachos","parrachos_de_rio_do_fogo",2013,2013-03-29,1.5,1.5,"underwater visual survey - 20 x 2m",1,40,-35.363432,-5.262117,"decimal degrees","Brazil","BR"
"2910","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_parrachos_parrachos_de_rio_do_fogo_2013_798","BrazilianCoast","parrachos_de_rio_do_fogo","rgnor_parrachos","parrachos_de_rio_do_fogo",2013,2013-03-29,1.5,1.5,"underwater visual survey - 20 x 2m",1,40,-35.363432,-5.262117,"decimal degrees","Brazil","BR"
"2911","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_parrachos_parrachos_de_rio_do_fogo_2013_932","BrazilianCoast","parrachos_de_rio_do_fogo","rgnor_parrachos","parrachos_de_rio_do_fogo",2013,2013-03-29,1.5,1.5,"underwater visual survey - 20 x 2m",1,40,-35.363432,-5.262117,"decimal degrees","Brazil","BR"
"2912","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_sul_barreirinha_2011_1209","BrazilianCoast","barreirinha","rgnor_sul","barreirinha",2011,2011-10-14,13,13,"underwater visual survey - 20 x 2m",1,40,-35.039283,-5.956183,"decimal degrees","Brazil","BR"
"2913","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_sul_barreirinha_2011_2619","BrazilianCoast","barreirinha","rgnor_sul","barreirinha",2011,2011-10-14,12,12,"underwater visual survey - 20 x 2m",1,40,-35.039283,-5.956183,"decimal degrees","Brazil","BR"
"2914","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_sul_barreirinha_2011_3540","BrazilianCoast","barreirinha","rgnor_sul","barreirinha",2011,2011-10-14,13.6,13.6,"underwater visual survey - 20 x 2m",1,40,-35.039283,-5.956183,"decimal degrees","Brazil","BR"
"2915","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_sul_barreirinha_2011_3733","BrazilianCoast","barreirinha","rgnor_sul","barreirinha",2011,2011-10-14,11.7,11.7,"underwater visual survey - 20 x 2m",1,40,-35.039283,-5.956183,"decimal degrees","Brazil","BR"
"2916","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_sul_barreirinha_2011_3919","BrazilianCoast","barreirinha","rgnor_sul","barreirinha",2011,2011-10-14,13.1,13.1,"underwater visual survey - 20 x 2m",1,40,-35.039283,-5.956183,"decimal degrees","Brazil","BR"
"2917","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_sul_barreirinha_2011_4110","BrazilianCoast","barreirinha","rgnor_sul","barreirinha",2011,2011-10-14,12.8,12.8,"underwater visual survey - 20 x 2m",1,40,-35.039283,-5.956183,"decimal degrees","Brazil","BR"
"2918","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_sul_barreirinha_2011_4284","BrazilianCoast","barreirinha","rgnor_sul","barreirinha",2011,2011-10-15,13.7,13.7,"underwater visual survey - 20 x 2m",1,40,-35.039283,-5.956183,"decimal degrees","Brazil","BR"
"2919","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_sul_barreirinha_2011_4448","BrazilianCoast","barreirinha","rgnor_sul","barreirinha",2011,2011-10-15,12.3,12.3,"underwater visual survey - 20 x 2m",1,40,-35.039283,-5.956183,"decimal degrees","Brazil","BR"
"2920","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_sul_barreirinha_2013_118","BrazilianCoast","barreirinha","rgnor_sul","barreirinha",2013,2013-03-22,14,14,"underwater visual survey - 20 x 2m",1,40,-35.039283,-5.956183,"decimal degrees","Brazil","BR"
"2921","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_sul_barreirinha_2013_1210","BrazilianCoast","barreirinha","rgnor_sul","barreirinha",2013,2013-03-22,15,15,"underwater visual survey - 20 x 2m",1,40,-35.039283,-5.956183,"decimal degrees","Brazil","BR"
"2922","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_sul_barreirinha_2013_256","BrazilianCoast","barreirinha","rgnor_sul","barreirinha",2013,2013-03-22,14,14,"underwater visual survey - 20 x 2m",1,40,-35.039283,-5.956183,"decimal degrees","Brazil","BR"
"2923","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_sul_barreirinha_2013_2620","BrazilianCoast","barreirinha","rgnor_sul","barreirinha",2013,2013-03-22,14,14,"underwater visual survey - 20 x 2m",1,40,-35.039283,-5.956183,"decimal degrees","Brazil","BR"
"2924","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_sul_barreirinha_2013_299","BrazilianCoast","barreirinha","rgnor_sul","barreirinha",2013,2013-03-22,13,13,"underwater visual survey - 20 x 2m",1,40,-35.039283,-5.956183,"decimal degrees","Brazil","BR"
"2925","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_sul_barreirinha_2013_3541","BrazilianCoast","barreirinha","rgnor_sul","barreirinha",2013,2013-03-22,14,14,"underwater visual survey - 20 x 2m",1,40,-35.039283,-5.956183,"decimal degrees","Brazil","BR"
"2926","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_sul_barreirinha_2013_3734","BrazilianCoast","barreirinha","rgnor_sul","barreirinha",2013,2013-03-22,14,14,"underwater visual survey - 20 x 2m",1,40,-35.039283,-5.956183,"decimal degrees","Brazil","BR"
"2927","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_sul_barreirinha_2013_378","BrazilianCoast","barreirinha","rgnor_sul","barreirinha",2013,2013-03-22,14,14,"underwater visual survey - 20 x 2m",1,40,-35.039283,-5.956183,"decimal degrees","Brazil","BR"
"2928","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_sul_barreirinha_2013_3920","BrazilianCoast","barreirinha","rgnor_sul","barreirinha",2013,2013-03-22,14,14,"underwater visual survey - 20 x 2m",1,40,-35.039283,-5.956183,"decimal degrees","Brazil","BR"
"2929","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_sul_barreirinha_2013_4111","BrazilianCoast","barreirinha","rgnor_sul","barreirinha",2013,2013-03-22,14,14,"underwater visual survey - 20 x 2m",1,40,-35.039283,-5.956183,"decimal degrees","Brazil","BR"
"2930","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_sul_barreirinha_2013_4285","BrazilianCoast","barreirinha","rgnor_sul","barreirinha",2013,2013-03-22,14,14,"underwater visual survey - 20 x 2m",1,40,-35.039283,-5.956183,"decimal degrees","Brazil","BR"
"2931","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_sul_barreirinha_2013_4449","BrazilianCoast","barreirinha","rgnor_sul","barreirinha",2013,2013-03-22,14,14,"underwater visual survey - 20 x 2m",1,40,-35.039283,-5.956183,"decimal degrees","Brazil","BR"
"2932","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_sul_barreirinha_2013_4612","BrazilianCoast","barreirinha","rgnor_sul","barreirinha",2013,2013-03-22,14,14,"underwater visual survey - 20 x 2m",1,40,-35.039283,-5.956183,"decimal degrees","Brazil","BR"
"2933","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_sul_barreirinha_2013_514","BrazilianCoast","barreirinha","rgnor_sul","barreirinha",2013,2013-03-22,14,14,"underwater visual survey - 20 x 2m",1,40,-35.039283,-5.956183,"decimal degrees","Brazil","BR"
"2934","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_sul_barreirinha_2013_650","BrazilianCoast","barreirinha","rgnor_sul","barreirinha",2013,2013-03-22,14,14,"underwater visual survey - 20 x 2m",1,40,-35.039283,-5.956183,"decimal degrees","Brazil","BR"
"2935","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_sul_barreirinha_2013_785","BrazilianCoast","barreirinha","rgnor_sul","barreirinha",2013,2013-03-22,14,14,"underwater visual survey - 20 x 2m",1,40,-35.039283,-5.956183,"decimal degrees","Brazil","BR"
"2936","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_sul_barreirinha_2013_920","BrazilianCoast","barreirinha","rgnor_sul","barreirinha",2013,2013-03-22,14,14,"underwater visual survey - 20 x 2m",1,40,-35.039283,-5.956183,"decimal degrees","Brazil","BR"
"2937","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_sul_cabeco_do_leandro_2013_1217","BrazilianCoast","cabeco_do_leandro","rgnor_sul","cabeco_do_leandro",2013,2013-03-21,16,16,"underwater visual survey - 20 x 2m",1,40,-35.037183,-5.950039,"decimal degrees","Brazil","BR"
"2938","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_sul_cabeco_do_leandro_2013_124","BrazilianCoast","cabeco_do_leandro","rgnor_sul","cabeco_do_leandro",2013,2013-03-21,16,16,"underwater visual survey - 20 x 2m",1,40,-35.037183,-5.950039,"decimal degrees","Brazil","BR"
"2939","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_sul_cabeco_do_leandro_2013_261","BrazilianCoast","cabeco_do_leandro","rgnor_sul","cabeco_do_leandro",2013,2013-03-21,16,16,"underwater visual survey - 20 x 2m",1,40,-35.037183,-5.950039,"decimal degrees","Brazil","BR"
"2940","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_sul_cabeco_do_leandro_2013_2627","BrazilianCoast","cabeco_do_leandro","rgnor_sul","cabeco_do_leandro",2013,2013-03-21,16,16,"underwater visual survey - 20 x 2m",1,40,-35.037183,-5.950039,"decimal degrees","Brazil","BR"
"2941","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_sul_cabeco_do_leandro_2013_303","BrazilianCoast","cabeco_do_leandro","rgnor_sul","cabeco_do_leandro",2013,2013-03-21,16,16,"underwater visual survey - 20 x 2m",1,40,-35.037183,-5.950039,"decimal degrees","Brazil","BR"
"2942","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_sul_cabeco_do_leandro_2013_3548","BrazilianCoast","cabeco_do_leandro","rgnor_sul","cabeco_do_leandro",2013,2013-03-21,16,16,"underwater visual survey - 20 x 2m",1,40,-35.037183,-5.950039,"decimal degrees","Brazil","BR"
"2943","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_sul_cabeco_do_leandro_2013_3741","BrazilianCoast","cabeco_do_leandro","rgnor_sul","cabeco_do_leandro",2013,2013-03-21,16,16,"underwater visual survey - 20 x 2m",1,40,-35.037183,-5.950039,"decimal degrees","Brazil","BR"
"2944","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_sul_cabeco_do_leandro_2013_381","BrazilianCoast","cabeco_do_leandro","rgnor_sul","cabeco_do_leandro",2013,2013-03-21,15,15,"underwater visual survey - 20 x 2m",1,40,-35.037183,-5.950039,"decimal degrees","Brazil","BR"
"2945","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_sul_cabeco_do_leandro_2013_3927","BrazilianCoast","cabeco_do_leandro","rgnor_sul","cabeco_do_leandro",2013,2013-03-21,16,16,"underwater visual survey - 20 x 2m",1,40,-35.037183,-5.950039,"decimal degrees","Brazil","BR"
"2946","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_sul_cabeco_do_leandro_2013_4117","BrazilianCoast","cabeco_do_leandro","rgnor_sul","cabeco_do_leandro",2013,2013-03-21,16,16,"underwater visual survey - 20 x 2m",1,40,-35.037183,-5.950039,"decimal degrees","Brazil","BR"
"2947","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_sul_cabeco_do_leandro_2013_4291","BrazilianCoast","cabeco_do_leandro","rgnor_sul","cabeco_do_leandro",2013,2013-03-21,16,16,"underwater visual survey - 20 x 2m",1,40,-35.037183,-5.950039,"decimal degrees","Brazil","BR"
"2948","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_sul_cabeco_do_leandro_2013_4455","BrazilianCoast","cabeco_do_leandro","rgnor_sul","cabeco_do_leandro",2013,2013-03-21,16,16,"underwater visual survey - 20 x 2m",1,40,-35.037183,-5.950039,"decimal degrees","Brazil","BR"
"2949","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_sul_cabeco_do_leandro_2013_4618","BrazilianCoast","cabeco_do_leandro","rgnor_sul","cabeco_do_leandro",2013,2013-03-21,16,16,"underwater visual survey - 20 x 2m",1,40,-35.037183,-5.950039,"decimal degrees","Brazil","BR"
"2950","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_sul_cabeco_do_leandro_2013_517","BrazilianCoast","cabeco_do_leandro","rgnor_sul","cabeco_do_leandro",2013,2013-03-21,15,15,"underwater visual survey - 20 x 2m",1,40,-35.037183,-5.950039,"decimal degrees","Brazil","BR"
"2951","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_sul_cabeco_do_leandro_2013_653","BrazilianCoast","cabeco_do_leandro","rgnor_sul","cabeco_do_leandro",2013,2013-03-21,16,16,"underwater visual survey - 20 x 2m",1,40,-35.037183,-5.950039,"decimal degrees","Brazil","BR"
"2952","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_sul_cabeco_do_leandro_2013_788","BrazilianCoast","cabeco_do_leandro","rgnor_sul","cabeco_do_leandro",2013,2013-03-21,16,16,"underwater visual survey - 20 x 2m",1,40,-35.037183,-5.950039,"decimal degrees","Brazil","BR"
"2953","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_sul_cabeco_do_leandro_2013_923","BrazilianCoast","cabeco_do_leandro","rgnor_sul","cabeco_do_leandro",2013,2013-03-21,16,16,"underwater visual survey - 20 x 2m",1,40,-35.037183,-5.950039,"decimal degrees","Brazil","BR"
"2954","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_sul_mestre_vicente_2013_1232","BrazilianCoast","mestre_vicente","rgnor_sul","mestre_vicente",2013,2013-03-20,19,19,"underwater visual survey - 20 x 2m",1,40,-35.034417,-6.000694,"decimal degrees","Brazil","BR"
"2955","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_sul_mestre_vicente_2013_135","BrazilianCoast","mestre_vicente","rgnor_sul","mestre_vicente",2013,2013-03-20,18,18,"underwater visual survey - 20 x 2m",1,40,-35.034417,-6.000694,"decimal degrees","Brazil","BR"
"2956","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_sul_mestre_vicente_2013_2642","BrazilianCoast","mestre_vicente","rgnor_sul","mestre_vicente",2013,2013-03-20,19,19,"underwater visual survey - 20 x 2m",1,40,-35.034417,-6.000694,"decimal degrees","Brazil","BR"
"2957","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_sul_mestre_vicente_2013_272","BrazilianCoast","mestre_vicente","rgnor_sul","mestre_vicente",2013,2013-03-20,18,18,"underwater visual survey - 20 x 2m",1,40,-35.034417,-6.000694,"decimal degrees","Brazil","BR"
"2958","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_sul_mestre_vicente_2013_311","BrazilianCoast","mestre_vicente","rgnor_sul","mestre_vicente",2013,2013-03-20,18,18,"underwater visual survey - 20 x 2m",1,40,-35.034417,-6.000694,"decimal degrees","Brazil","BR"
"2959","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_sul_mestre_vicente_2013_3563","BrazilianCoast","mestre_vicente","rgnor_sul","mestre_vicente",2013,2013-03-20,19,19,"underwater visual survey - 20 x 2m",1,40,-35.034417,-6.000694,"decimal degrees","Brazil","BR"
"2960","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_sul_mestre_vicente_2013_3755","BrazilianCoast","mestre_vicente","rgnor_sul","mestre_vicente",2013,2013-03-20,19,19,"underwater visual survey - 20 x 2m",1,40,-35.034417,-6.000694,"decimal degrees","Brazil","BR"
"2961","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_sul_mestre_vicente_2013_390","BrazilianCoast","mestre_vicente","rgnor_sul","mestre_vicente",2013,2013-03-20,18,18,"underwater visual survey - 20 x 2m",1,40,-35.034417,-6.000694,"decimal degrees","Brazil","BR"
"2962","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_sul_mestre_vicente_2013_3940","BrazilianCoast","mestre_vicente","rgnor_sul","mestre_vicente",2013,2013-03-20,18,18,"underwater visual survey - 20 x 2m",1,40,-35.034417,-6.000694,"decimal degrees","Brazil","BR"
"2963","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_sul_mestre_vicente_2013_4129","BrazilianCoast","mestre_vicente","rgnor_sul","mestre_vicente",2013,2013-03-20,19,19,"underwater visual survey - 20 x 2m",1,40,-35.034417,-6.000694,"decimal degrees","Brazil","BR"
"2964","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_sul_mestre_vicente_2013_4302","BrazilianCoast","mestre_vicente","rgnor_sul","mestre_vicente",2013,2013-03-20,20,20,"underwater visual survey - 20 x 2m",1,40,-35.034417,-6.000694,"decimal degrees","Brazil","BR"
"2965","BR:ReefSYN:SISBIOTA-MAR-UVC:BrazilianCoast:rgnor_sul_mestre_vicente_2013_4466","BrazilianCoast","mestre_vicente","rgnor_sul","mestre_vicente",2013,2013-03-20,19,19,"underwater visual survey - 20 x 2m",1,40,-35.034417,-6.000694,"decimal degrees","Brazil","BR"
